,CO_PPM,humidity,temperature,timestamp
659,3.3687300000000002,63.0,22.3,1645984099.0
660,3.3558,63.0,22.3,1645984110.0
661,3.36226,63.0,22.3,1645984120.0
662,3.3558,63.0,22.3,1645984130.0
663,3.3558,63.0,22.3,1645984140.0
664,3.33009,63.0,22.3,1645984150.0
665,3.33009,62.0,22.3,1645984160.0
666,3.21062,62.0,22.3,1645984170.0
667,3.32369,62.0,22.3,1645984180.0
668,3.33009,62.0,22.2,1645984190.0
669,3.31731,62.0,22.2,1645984200.0
670,3.28557,62.0,22.2,1645984210.0
671,3.24788,62.0,22.2,1645984220.0
672,3.09543,62.0,22.2,1645984232.0
673,3.21062,62.0,22.2,1645984239.0
674,3.20445,62.0,22.2,1645984249.0
675,3.19215,61.0,22.2,1645984259.0
676,3.19215,61.0,22.2,1645984269.0
677,3.14947,61.0,22.2,1645984279.0
678,3.18602,61.0,22.2,1645984289.0
679,3.08949,61.0,22.2,1645984300.0
680,3.17379,61.0,22.2,1645984310.0
681,3.14947,61.0,22.2,1645984320.0
682,3.13136,61.0,22.2,1645984330.0
683,3.11933,61.0,22.2,1645984340.0
684,3.07171,61.0,22.2,1645984350.0
685,2.97291,61.0,22.2,1645984360.0
686,3.0132,61.0,22.2,1645984370.0
687,3.04817,60.0,22.1,1645984380.0
688,3.03064,60.0,22.2,1645984390.0
689,3.019,60.0,22.1,1645984400.0
690,2.99011,60.0,22.2,1645984410.0
691,2.84425,60.0,22.1,1645984420.0
692,2.88836,60.0,22.1,1645984430.0
693,2.87727,60.0,22.1,1645984440.0
694,2.87174,60.0,22.1,1645984450.0
695,2.83333,60.0,22.1,1645984460.0
696,2.81161,60.0,22.1,1645984470.0
697,2.66927,60.0,22.1,1645984480.0
