,CO_PPM,humidity,temperature,timestamp
-MvokP0dgtAgZHaJUKTM,4.95747,49.0,20.4,1644783837.0
-MvokRPDL6r_Z29lWpaC,5.08357,49.0,20.4,1644783847.0
-MvokTqRxGq04LTL-JSc,5.05418,49.0,20.4,1644783857.0
-MvokWHbm__ueiykZOOC,5.13293,49.0,20.3,1644783867.0
-MvokYj4YIOOsYUDveKf,5.04443,49.0,20.3,1644783877.0
-MvokaAJEL7Yy0_wh9cu,5.02497,49.0,20.3,1644783887.0
-MvokcwMJgH6vn78ZePL,4.91932,49.0,20.3,1644783897.0
-Mvokf2j6MxRrZMAWoLh,5.05418,49.0,20.3,1644783906.0
-MvokhUu8SYu_xUMPkll,5.00559,49.0,20.3,1644783916.0
-MvokjwANG1hoZ-i5wfx,4.95747,49.0,20.3,1644783926.0
-MvokmNUS34hs91JPStJ,5.04443,49.0,20.3,1644783936.0
-MvokooiebRMbJf0wY7_,4.9479,49.0,20.2,1644783946.0
-MvokrFxV5M_0NNJ3x6K,4.86264,49.0,20.3,1644783956.0
-MvoktowfoLnptueQHi8,4.76046,49.0,20.3,1644783967.0
-Mvokw8f6T06gyDqp5WJ,4.99593,49.0,20.2,1644783977.0
-Mvokya4Ajst5TL-YiXM,4.92883,49.0,20.2,1644783987.0
-Mvol01Iih5ulyrXZBB7,4.9479,49.0,20.2,1644783997.0
-Mvol2TTQdWTmS2YL8vv,4.95747,49.0,20.2,1644784007.0
-Mvol4uapozKdOZ357m2,4.95747,49.0,20.2,1644784017.0
-Mvol7S2qfaHHdgoWlPu,4.83456,49.0,20.2,1644784027.0
-Mvol9n71xX4Mh2DDH6P,4.90982,49.0,20.2,1644784037.0
-MvolCEKjQZPv5jQnQjM,4.8439,49.0,20.2,1644784047.0
-MvolEfdihbBLjjZB3Zf,4.8439,49.0,20.2,1644784057.0
-MvolH6s2Ws7Wweo7wQx,4.91932,49.0,20.2,1644784067.0
-MvolJZ67857ckCTdIL-,4.86264,49.0,20.2,1644784077.0
-MvolMJ_H-zXi_r5kjU-,4.77888,49.0,20.2,1644784087.0
-MvolORqdUY4Hrs1gult,4.88146,49.0,20.2,1644784097.0
-MvolQt2F1w4sf-VZFf_,4.83456,49.0,20.2,1644784107.0
-MvolTKKo7ZE8ihEUJHR,4.86264,49.0,20.2,1644784117.0
-MvolVlcBi6YAVWtaFeQ,4.87204,49.0,20.2,1644784127.0
-MvolYD8pI1VLGGGR1hh,4.86264,49.0,20.2,1644784137.0
-Mvol_lb8CmAdh6FQFaM,4.43248,49.0,20.2,1644784147.0
-Mvolc5wn-tQ4jM5UE-g,4.87204,49.0,20.2,1644784157.0
-MvoleXmE3KJA1JUWJoc,4.81593,49.0,20.2,1644784167.0
-Mvolgz-I7etpUYrKXbU,4.79736,50.0,20.2,1644784177.0
-MvoljQFBcKkhL3DYEGv,4.79736,50.0,20.2,1644784187.0
-MvollrMYwDOrJSogpEh,4.77888,50.0,20.2,1644784197.0
-MvoloSfUJ8szrBkdasE,4.55379,50.0,20.2,1644784207.0
-Mvolqjm3tTmfQJ_aLTy,4.76046,50.0,20.2,1644784217.0
-MvoltB3rPd79Wov4hC2,4.76966,50.0,20.2,1644784227.0
-MvolvcGWTpmysA35iP5,4.77888,50.0,20.2,1644784237.0
-Mvoly3bhyAtJbSNXnNP,4.78811,50.0,20.2,1644784247.0
-Mvom-W2e1lI0vAGnjTB,4.76966,50.0,20.2,1644784257.0
-Mvom2FbZCnJSnLwGc4r,4.53626,50.0,20.2,1644784267.0
-Mvom4OT3qSwnrKcq4uK,4.78811,50.0,20.2,1644784277.0
-Mvom6pk_zxDB3RMNSMz,4.74212,50.0,20.2,1644784287.0
-Mvom9H-Ha4s7GO3y1sf,4.74212,50.0,20.2,1644784297.0
-MvomBiEUiFtx7S9mhim,4.69658,50.0,20.2,1644784307.0
-MvomE9awbM2BQt-_vVV,4.63356,50.0,20.2,1644784317.0
-MvomGdhdd6AcxUtDJXl,4.35623,50.0,20.2,1644784327.0
-MvomJ20CLIYHw7A_BHh,4.66946,50.0,20.2,1644784337.0
-MvomLUJv6Cd1i31LllW,4.68752,50.0,20.2,1644784347.0
-MvomNvW9GkZZXZz_nzO,4.69658,50.0,20.2,1644784357.0
-MvomQMqQVqVThJFf4vq,4.66946,50.0,20.2,1644784367.0
-MvomSnwb3mFT7IdJI9_,4.65147,50.0,20.2,1644784377.0
-MvomVLcAjSon6FBaR2j,4.4668,50.0,20.2,1644784387.0
-MvomXgTGs1xNOODPxba,4.68752,50.0,20.2,1644784397.0
-Mvom_7sklQ8VjJc6DSN,4.62463,50.0,20.3,1644784407.0
-MvombZxFYXnDyzQGGsV,4.60681,50.0,20.3,1644784417.0
-Mvome0IqJmEdhB-wdO0,4.68752,50.0,20.2,1644784427.0
-MvomgSXnobJiaB_18xz,4.61571,50.0,20.2,1644784437.0
-MvomjCJsPeP6YydmiP_,4.58023,50.0,20.2,1644784447.0
-MvomlL4f4ry7IB2vYmG,4.6425,50.0,20.2,1644784456.0
-MvomnmLbl72nSAppvdd,4.55379,50.0,20.3,1644784466.0
-MvomqDba0sG28kaWIpJ,4.62463,50.0,20.3,1644784476.0
-MvomsetVCgK8pVrJwkw,4.55379,50.0,20.3,1644784486.0
-Mvomv6ChBySorFNY4iP,4.58907,50.0,20.3,1644784496.0
-MvomxYOGLxKlSO2FK7s,4.53626,50.0,20.3,1644784506.0
-Mvon-I6ioPARvsUTTOQ,4.40691,50.0,20.3,1644784518.0
-Mvon1QrLiVvFdnwLERQ,4.53626,50.0,20.3,1644784526.0
-Mvon3sBMTke4oEpLEDw,4.51009,50.0,20.3,1644784536.0
-Mvon6JTT7j0Xm50rHqx,4.56259,50.0,20.3,1644784546.0
-Mvon8kfpnjOnDTahZUO,4.52752,50.0,20.3,1644784556.0
-MvonBE_iGl3XgYYlDXw,4.48406,50.0,20.3,1644784566.0
-MvonDdBCIEuhzp_Qozr,4.5014,50.0,20.3,1644784576.0
-MvonGAEq5qwjABpBs4N,4.32277,50.0,20.3,1644784587.0
-MvonIWlxZTRpijP-6WF,4.5014,50.0,20.3,1644784597.0
-MvonKy-7XxVu-wY0pR9,4.48406,50.0,20.3,1644784607.0
-MvonNPG84DkkcpcHUPA,4.49272,50.0,20.3,1644784617.0
-MvonPqXklxg3unEgaUf,4.48406,50.0,20.3,1644784627.0
-MvonSWWmNjvsi9lkmoY,4.48406,50.0,20.3,1644784637.0
-MvonUnEzrtlDtg1hwT3,4.35623,50.0,20.3,1644784647.0
-MvonXAK8a3Vdk3czvKD,4.47543,50.0,20.3,1644784656.0
-MvonZbZaL2ExoNF9EiG,4.4668,50.0,20.3,1644784666.0
-Mvonb2oLEUtHSsLvD1c,4.37305,50.0,20.3,1644784676.0
-MvondV9IREfUPQnjDK1,4.47543,50.0,20.3,1644784686.0
-MvonfwRn4nWqrraNKQ-,4.42394,50.0,20.4,1644784696.0
-MvoniNeVbrrXJVtPD6T,4.48406,50.0,20.4,1644784706.0
-MvonktjI7AQ3z7deYaQ,4.27306,50.0,20.4,1644784717.0
-MvonnGLoyAZkz6CvJjh,4.4668,50.0,20.4,1644784727.0
-MvonphOjFjMkiWqS8ls,4.44104,50.0,20.4,1644784737.0
-Mvons8iALGJd_Cxnriz,4.44961,50.0,20.4,1644784747.0
-Mvonu_w4noM0WpiCE45,4.4582,50.0,20.4,1644784757.0
-Mvonx1JEzglhJg31Wo-,4.44104,50.0,20.4,1644784767.0
-MvonzX28DE5KRvvlYqn,4.34783,50.0,20.4,1644784777.0
-Mvoo0ujVCUl0iztxOVC,4.41542,50.0,20.4,1644784787.0
-Mvoo3MHWYwTgH-ZiwU5,4.38995,50.0,20.4,1644784797.0
-Mvoo5nU6zF2Cu_mMiXu,4.37305,49.0,20.4,1644784807.0
-Mvoo8UE2FYuXFjXYyBE,4.36463,49.0,20.4,1644784817.0
-MvooAg112zQXsZ67SHz,4.36463,49.0,20.4,1644784827.0
-MvooDDR-G471oExxQNu,4.1915,49.0,20.4,1644784837.0
-MvooFZWGoB8Cyb2IYsG,4.31444,50.0,20.4,1644784847.0
-MvooI-sk4RN0xnKDese,4.33946,50.0,20.4,1644784857.0
-MvooKSCcLe1YgDDIie6,4.34783,50.0,20.4,1644784867.0
-MvooMt6jdX6uO78wJ2Q,4.35623,50.0,20.4,1644784877.0
-MvooPKfDUrKw_tS9iId,4.30613,49.0,20.4,1644784887.0
-MvooRqcKR_9Br_wMX8t,4.11944,49.0,20.4,1644784897.0
-MvooUCsSjT8AUl-ka9i,4.34783,49.0,20.4,1644784907.0
-MvooWeUjVwmAHwUvkYo,4.27306,49.0,20.4,1644784917.0
-MvooZ5_EQaVtSFRkEti,4.31444,49.0,20.5,1644784927.0
-MvooaXgRrY9UASrsUqu,4.30613,49.0,20.4,1644784937.0
-Mvoocyz_Mq1Cqw2iNgA,4.30613,49.0,20.4,1644784947.0
-MvoofTf44wXoMVm7EpG,4.2158,49.0,20.4,1644784957.0
-Mvoohrjp1xvl8L6j5E_,4.30613,49.0,20.4,1644784966.0
-MvookIlcgE1CtI_qZn0,4.23207,49.0,20.4,1644784976.0
-Mvoomk86SUVq1vgMtkY,4.28956,49.0,20.5,1644784986.0
-MvoopPvVFZNRms0G-J7,4.24024,49.0,20.4,1644784996.0
-MvoorcYECC3lr2mcmlf,4.32277,49.0,20.5,1644785006.0
-Mvoou3qhfBmghUWAFA2,4.2158,49.0,20.5,1644785016.0
-MvoowZvMQxkI9-lTJBq,4.01756,49.0,20.5,1644785027.0
-MvooyxMV54LVp4gGghY,4.23207,49.0,20.5,1644785037.0
-Mvop0OdfnnUvK7LoTs-,4.20768,49.0,20.5,1644785047.0
-Mvop2ppCTZoF0dIc46c,4.11151,49.0,20.5,1644785057.0
-Mvop5H8jBR1rZMEi1ey,4.22393,49.0,20.5,1644785067.0
-Mvop7iLd7e6LQPs-NP5,4.17537,49.0,20.5,1644785077.0
-MvopAGccS_FldzpPZDq,4.11944,49.0,20.4,1644785087.0
-MvopCavGvzOHpBlkUND,4.1915,49.0,20.5,1644785096.0
-MvopF278SX6BQSKiQ3y,4.17537,49.0,20.5,1644785106.0
-MvopHUQrOihvOyxiL6v,4.28956,49.0,20.5,1644785116.0
-MvopNG3WqSb6rG9TRz3,3.8310500000000003,,,1644785139.0
-MvopPLyUp_dbqRNVeQf,2.91203,50.0,20.9,1644785148.0
-MvopU-jDkpe0h26pEj1,3.71049,49.0,21.3,1644785166.0
-MvopWMI8ucergkEYElR,3.84172,49.0,22.1,1644785175.0
-MvopYSlha2LTl6Sigxn,3.75372,48.0,22.4,1644785185.0
-Mvop_txSFjJGZAtHsQ3,3.74648,48.0,22.5,1644785195.0
-MvopcLHbqIa6SEhvY1_,3.77553,48.0,22.6,1644785205.0
-MvopemYuzsI7yTuSPeN,3.72485,47.0,22.6,1644785215.0
-MvophDrSH92lIKZvLyG,3.61159,47.0,22.6,1644785225.0
-MvopjiYfhbauiEGAcmB,3.5085800000000003,47.0,22.6,1644785236.0
-Mvopm6IIsVfqy-h1_jQ,3.61856,47.0,22.6,1644785246.0
-MvopoYnRRzMrlFlXKwG,3.54942,46.0,22.6,1644785256.0
-MvopqzqrWdpqsOB1QEh,3.57691,46.0,22.5,1644785266.0
-MvoptRJh7DWBUjo4exO,3.54942,46.0,22.4,1644785276.0
-MvopvsH4DFRxX2S_g_B,3.57691,46.0,22.3,1644785286.0
-MvopyQM5-rfV-7CWPCb,3.42171,45.0,22.3,1644785296.0
-Mvoq-kzUOG1JbwstRJa,3.50181,45.0,22.2,1644785306.0
-Mvoq2C9jj0V2pRPBm22,3.5085800000000003,45.0,22.2,1644785316.0
-Mvoq4dONreD7nBwUWXO,3.5085800000000003,45.0,22.1,1644785326.0
-Mvoq74j1sllitdDQyjS,3.5085800000000003,46.0,22.1,1644785336.0
-Mvoq9WtLlhDJ8oh8YEc,3.53575,46.0,22.0,1644785346.0
-MvoqCV3hsIrL6koSjsJ,3.43493,46.0,22.0,1644785357.0
-MvoqEPSEjaJvmqkryNC,3.52894,46.0,21.9,1644785365.0
-MvoqGqjaJf9y3vef-WZ,3.50181,46.0,21.9,1644785375.0
-MvoqJHuZlGwUBnQkb3c,3.5221400000000003,46.0,21.9,1644785385.0
-MvoqLjDcF2zmPnJYsac,3.5221400000000003,46.0,21.8,1644785395.0
-MvoqOAWnwpZyDW4Zbo7,3.5221400000000003,46.0,21.8,1644785405.0
-MvoqQbkqkuj3uyY6vS1,3.52894,46.0,21.8,1644785415.0
-MvoqT8oipIpgs_IQPXI,3.44821,46.0,21.7,1644785426.0
-MvoqVVI6nMXMBMBpefS,3.50181,46.0,21.7,1644785436.0
-MvoqXxyPspwjh0pAvBO,3.5085800000000003,46.0,21.7,1644785446.0
-Mvoq_Nm9767PR35l7oR,3.50181,46.0,21.6,1644785456.0
-Mvoqbp2lLzgPRh0UU7x,3.48833,46.0,21.6,1644785466.0
-MvoqeGH-4K3a4ZND4vP,3.46821,46.0,21.6,1644785476.0
-Mvoqgllo3kmlF38zNdH,3.44156,47.0,21.6,1644785486.0
-Mvoqj8xsAkLghZLzAPp,3.47491,47.0,21.6,1644785496.0
-Mvoqla5lO_ixyUR5gnY,3.45486,47.0,21.6,1644785506.0
-Mvoqo1QTMxkJshpyh20,3.24195,47.0,21.6,1644785516.0
-MvoqqTcPfd3GyaYFCJc,3.44821,47.0,21.6,1644785526.0
-MvoqsuupjIeyAr_L3UW,3.46153,47.0,21.6,1644785536.0
-MvoqvcbuOWZpoC9xmCu,3.22948,47.0,21.5,1644785546.0
-MvoqxnX5UqL-k2uFt3k,3.46153,47.0,21.5,1644785556.0
-Mvor-EqrYOr8UsQyvYn,3.42171,47.0,21.5,1644785566.0
-Mvor1fzBvdWf9GgpkKh,3.41512,47.0,21.5,1644785576.0
-Mvor47GPgf5wkqCb-kt,3.37585,47.0,21.5,1644785586.0
-Mvor6ZS9p6tnmNZysDV,3.39543,47.0,21.5,1644785596.0
-Mvor95_qm9KIT7w6ao-,3.20469,47.0,21.5,1644785606.0
-MvorBS-u-Z3925mtUUt,3.34992,47.0,21.5,1644785615.0
-MvorDtNa8uR0WLJNVx8,3.3306,47.0,21.5,1644785625.0
-MvorGKXi9-Ok34wNFLe,3.33703,47.0,21.5,1644785635.0
-MvorIm2PpBFgdJCCsid,3.34347,47.0,21.5,1644785645.0
-MvorLD2g_FMy_CP-aUo,3.34347,47.0,21.5,1644785655.0
-MvorNeN5lFAvadPGsXe,3.30502,47.0,21.5,1644785665.0
-MvorQC-8cZa9zfSl2AX,3.14355,47.0,21.4,1644785676.0
-MvorSXv2kSQGl6vdP1N,3.3114,47.0,21.4,1644785686.0
-MvorUz4JWY-12dx85jq,3.1985200000000003,47.0,21.4,1644785696.0
-MvorXQSI_ukz5HhM3TX,3.29231,47.0,21.5,1644785706.0
-MvorZrgx2U_qX54eYE6,3.29231,47.0,21.4,1644785716.0
-MvorbJ54N4AY9cg5U-U,3.29231,47.0,21.4,1644785726.0
-Mvore3VDiDDWGCjz4V5,3.21706,47.0,21.5,1644785736.0
-MvorgBTWGA1agwXWvUJ,3.28597,47.0,21.4,1644785746.0
-MvorichGRw21PEMrb-v,3.27965,47.0,21.4,1644785756.0
-Mvorl405uuZOeS6YIiQ,3.26074,47.0,21.4,1644785766.0
-MvornWDi6OCC21OJPD0,3.27334,47.0,21.4,1644785776.0
-MvorpxSFJdOrGokm1YF,3.26074,47.0,21.4,1644785786.0
-MvorsSWENR_0rd9rfkN,3.13146,47.0,21.4,1644785796.0
-Mvoruq3st76yHmHCF9U,3.3114,47.0,21.4,1644785806.0
-MvorxHJ4JbgZgsw6OFX,3.30502,47.0,21.4,1644785816.0
-MvorziZ7wbcEYgpZjuw,3.29231,47.0,21.4,1644785826.0
-Mvos19puj5kW1ICQIs1,3.27965,47.0,21.4,1644785836.0
-Mvos3b56uab3S7cpakh,3.29866,47.0,21.4,1644785846.0
-Mvos68wlQST2s6MR3f7,3.13146,47.0,21.5,1644785856.0
-Mvos8UbQ0-ZyoVI0jYw,3.29231,47.0,21.5,1644785866.0
-MvosAvtrP7_VEw3OQMl,3.27334,47.0,21.5,1644785876.0
-MvosDNJlQTUZBQosyjP,3.29866,47.0,21.5,1644785886.0
-MvosFoaenArHV-FOZ29,3.27965,47.0,21.5,1644785896.0
-MvosIFvIfQGdYaZCJuX,3.27965,47.0,21.5,1644785906.0
-MvosL09u8e-hvUge-qV,3.20469,47.0,21.5,1644785916.0
-MvosN8IwSiSuvrzIaeh,3.26703,47.0,21.5,1644785926.0
-MvosP_SzVc4O_iE33YU,3.10743,47.0,21.5,1644785936.0
-MvosS0disQRFP-lnHX-,3.25446,47.0,21.5,1644785946.0
-MvosUTA0pesrRLb_J0x,3.26703,47.0,21.5,1644785956.0
-MvosWuEYLRCyG8-s9a9,3.26074,47.0,21.5,1644785966.0
-MvosZOuDgZ9LnMhz01l,3.18622,47.0,21.5,1644785976.0
-MvosamlVOTCWsURr9Yu,3.27334,47.0,21.5,1644785985.0
-MvosdEOxdnNLKZCvB2r,3.28597,47.0,21.5,1644785995.0
-MvosffC07P1QmOOpMGH,3.27965,47.0,21.5,1644786005.0
-Mvosi6_49hXFbX-VXtk,3.27334,47.0,21.5,1644786015.0
-MvoskYvAMtsEHrMkivL,3.29231,47.0,21.5,1644786025.0
-Mvosn--Sk4-yPRyVpIC,3.40198,47.0,21.5,1644786035.0
-MvospVDGJcMHgK-rqKH,3.29231,47.0,21.5,1644786046.0
-MvosrsfkRk4pQOv6RSe,3.43493,47.0,21.5,1644786056.0
-MvosuK1igjmtJfeD_D9,3.4283200000000003,47.0,21.5,1644786066.0
-Mvoswl643F3duOtlhdm,3.3306,47.0,21.5,1644786076.0
-MvoszCbh7wfeof65mPk,3.39543,47.0,21.6,1644786086.0
-Mvot0dm7BhavO1r8Vk2,3.4283200000000003,47.0,21.6,1644786096.0
-Mvot3QRTT6I3a8mxuW6,3.31779,47.0,21.6,1644786106.0
-Mvot5cZ26pau-wYMgtM,3.36935,47.0,21.6,1644786116.0
-Mvot7yMVwfbxhP5SWwp,3.40198,47.0,21.5,1644786126.0
-MvotAPiUNq6OpOVXV81,3.34992,47.0,21.6,1644786136.0
-MvotCqq1FAJaBsqm2UI,3.35638,47.0,21.6,1644786146.0
-MvotFIC4IcWj89vI0hm,3.36286,47.0,21.6,1644786156.0
-MvotHoykHZRC9gm7cco,3.18009,47.0,21.6,1644786166.0
-MvotKAgdkNGuUPJxcDQ,3.35638,47.0,21.6,1644786176.0
-MvotMbxBijFXFhEKRHj,3.3306,47.0,21.5,1644786186.0
-MvotP3KeT3l3nYpwRXK,3.36935,47.0,21.5,1644786196.0
-MvotRVVWKH24tPmBiMK,3.34347,47.0,21.6,1644786206.0
-MvotTwivZPS2fIy-_sS,3.34992,47.0,21.6,1644786216.0
-MvotWRwa1_Az2TqBZ8I,3.20469,47.0,21.6,1644786226.0
-MvotYpQx17aH5e05B0f,3.34347,47.0,21.6,1644786236.0
-MvotaGbF3LJwNE6voX_,3.31779,47.0,21.6,1644786246.0
-MvotchlBFu696YB2lP1,3.29866,47.0,21.6,1644786256.0
-Mvotf94m0IJBpn-eQEV,3.29866,47.0,21.6,1644786266.0
-MvothaekH6XbcrJ5fN2,3.17397,47.0,21.6,1644786276.0
-MvotkOjQspOTbyLgTiA,3.16176,47.0,21.6,1644786286.0
-MvotmTrZ6zPeFdaqOUI,3.31779,47.0,21.6,1644786296.0
-Mvotov6LQxB0hgy9uXg,3.30502,47.0,21.6,1644786306.0
-MvotrMNNcnpwkgssjkp,3.3306,47.0,21.6,1644786316.0
-Mvottnk2GNveqtowKeg,3.30502,47.0,21.6,1644786326.0
-MvotwEzFi3f-9VCWLoi,3.30502,47.0,21.6,1644786336.0
-MvotyliXEWvyfRkjkxr,3.11942,47.0,21.6,1644786346.0
-Mvou07a5nIcEwZekN6V,3.32419,47.0,21.6,1644786356.0
-Mvou2ZmUwxhiNwo2Tss,3.3114,47.0,21.6,1644786366.0
-Mvou50INClBCcCJ3-yf,3.30502,47.0,21.6,1644786376.0
-Mvou7SJvqWW3GIq7G2o,3.30502,47.0,21.6,1644786386.0
-Mvou9tez0et__6IDLn9,3.27965,47.0,21.6,1644786396.0
-MvouCOwg4YZPcn6QSWO,3.12544,47.0,21.6,1644786406.0
-MvouEm6Rs_UYpCfUIKc,3.27965,47.0,21.6,1644786416.0
-MvouHDML_664kVrIJ4L,3.27334,47.0,21.6,1644786426.0
-MvouJedht4cgtY08iVh,3.22948,47.0,21.6,1644786436.0
-MvouM5rIZH21o-Wez9u,3.22326,47.0,21.6,1644786446.0
-MvouOYFL320jnxaGicA,3.14355,47.0,21.6,1644786456.0
-MvouR2GJrCJtgl77AoA,3.08358,47.0,21.6,1644786466.0
-MvouTeSQ0HDDN4Cvub-,3.20469,47.0,21.6,1644786476.0
-MvouVrpRLDB83fJyaKd,3.27334,47.0,21.6,1644786486.0
-MvouYJGs9lVcJUPcfFa,3.16176,47.0,21.6,1644786496.0
-Mvou_kRjgdyRAIIbQwR,3.2482,47.0,21.7,1644786506.0
-MvoucBc8wTcbs7VJG7J,3.25446,47.0,21.6,1644786516.0
-MvouekGkPWZja_oos8N,3.17397,47.0,21.6,1644786526.0
-Mvouh4GvmORAQ0r_g2C,3.24195,47.0,21.6,1644786535.0
-MvoujWW87U8WAQfGZS0,3.26074,47.0,21.6,1644786545.0
-MvoulxgHZHfH3bN5Gq0,3.23571,47.0,21.6,1644786555.0
-MvouoPDFNU8s3MwRm85,3.27965,47.0,21.6,1644786565.0
-MvouqqHPiCtsTZ3KI_J,3.27965,47.0,21.6,1644786575.0
-MvoutHQMy15DGIriCGu,3.26074,47.0,21.6,1644786585.0
-MvouvovkDFoiAdI-0EG,3.10743,47.0,21.6,1644786596.0
-MvouyAALU29j2bosAmH,3.29231,47.0,21.6,1644786606.0
-Mvov-bPklZoIrakBfcR,3.27965,47.0,21.6,1644786616.0
-Mvov24xbcRcqXQHXxAZ,3.2482,47.0,21.6,1644786626.0
-Mvov4UpFWmIaRCe2Kub,3.27334,47.0,21.6,1644786636.0
-Mvov6wQuaZwueUmL4Ei,3.22948,47.0,21.6,1644786646.0
-Mvov9gJb7NIKYUMbIxN,3.08358,47.0,21.6,1644786656.0
-MvovBodK2D40ZpBR0Al,3.1985200000000003,47.0,21.6,1644786666.0
-MvovEFnbugLPYE3kMKE,3.21087,47.0,21.6,1644786676.0
-MvovGhNkK8XQI_w8uEh,3.21087,47.0,21.6,1644786686.0
-MvovJ8XnHjT48--l4RH,3.20469,47.0,21.6,1644786696.0
-MvovL_maiO6_jJntuAT,3.17397,47.0,21.6,1644786706.0
-MvovO5mH7QYCOIkVfaZ,3.17397,47.0,21.6,1644786716.0
-MvovQT9y9970b8-Z2-A,3.2482,47.0,21.6,1644786725.0
-MvovSuRhFNVVarMb9mp,3.25446,47.0,21.6,1644786735.0
-MvovVLgJLfkRzjYW-k8,3.22948,47.0,21.6,1644786745.0
-MvovXmwJz7MJVxbe7cn,3.1985200000000003,47.0,21.6,1644786755.0
-Mvov_EIuNlgbdQ_G2uB,3.22326,47.0,21.6,1644786765.0
-MvovbfPQ4S0Gn4EwgMS,3.22326,47.0,21.6,1644786775.0
-MvoveAMvOKBFQL84rMX,3.16786,47.0,21.6,1644786786.0
-MvovgYyP2GzSIQhlw4I,3.16176,47.0,21.6,1644786796.0
-Mvovj-HrO48t2HWO5QO,3.0954800000000002,47.0,21.6,1644786806.0
-MvovlRUezldXGzbMztG,3.13146,47.0,21.6,1644786816.0
-Mvovnt4R16Tysw5yDnG,3.11342,47.0,21.6,1644786826.0
-MvovqK8yd5UAaiB1fZw,3.15568,47.0,21.6,1644786836.0
-Mvovt9Ec_q_ubEfF66Y,3.04816,47.0,21.6,1644786846.0
-MvovvCaTjzsUzl39SgM,3.15568,47.0,21.6,1644786856.0
-Mvovxdoad6y7wSNdLE-,3.13146,47.0,21.6,1644786866.0
-Mvow-561QbceRZXaiK1,3.14355,47.0,21.6,1644786876.0
-Mvow1XRwXOJYxREEHj1,3.15568,47.0,21.6,1644786886.0
-Mvow3yqgqZ8UWIPFn8h,3.12544,47.0,21.6,1644786896.0
-Mvow6V4FezVVF-Z4vn0,3.00735,47.0,21.6,1644786906.0
-Mvow8r9zBLSelraKML-,3.10145,47.0,21.6,1644786916.0
-MvowBIRMAh8NMxBbUYv,3.11342,47.0,21.6,1644786926.0
-MvowDjqRcbyYiDTVdET,3.10145,47.0,21.6,1644786936.0
-MvowGB1rg5oFJNs79cV,3.11342,47.0,21.6,1644786946.0
-MvowIc9G8Y47PwjXPqn,3.03645,47.0,21.7,1644786956.0
-MvowL7LJXMbHm4-vMRw,2.98428,47.0,21.6,1644786966.0
-MvowNVtqIfYpBIT8d_c,3.12544,47.0,21.6,1644786976.0
-MvowPxHynHNq6MbIrkX,3.10145,47.0,21.6,1644786986.0
-MvowSONRLngSEB_8D7d,3.11942,47.0,21.6,1644786996.0
-MvowUpYQYgveQvaemIz,3.12544,47.0,21.6,1644787006.0
-MvowXGkKgL0ZdH0Ihiq,3.0423,47.0,21.6,1644787016.0
-Mvow_RTO7Gpj0cUqc0c,3.14355,47.0,21.6,1644787026.0
-Mvowb9MHtlU_Q9rrC1r,3.13146,47.0,21.6,1644787036.0
-Mvowda_HoEmKxULHxph,3.11942,47.0,21.6,1644787046.0
-Mvowg1vahfp6ol7WOPP,3.11942,47.0,21.6,1644787056.0
-MvowiUF_AgvNRe8rIms,3.11342,47.0,21.6,1644787066.0
-MvowkvTpGyfsm6ldMy5,3.05992,47.0,21.6,1644787076.0
-MvownRv4WDhvNnRwTIs,3.05992,47.0,21.6,1644787086.0
-MvowpnpnqP9_uZY3ctq,3.10743,47.0,21.6,1644787096.0
-MvowsFBMrJz0L0VJr3t,3.0954800000000002,47.0,21.6,1644787106.0
-MvowugWvrsdYwyUlG98,3.12544,47.0,21.6,1644787116.0
-Mvowx7f9hfBW6GVXQjx,3.12544,47.0,21.6,1644787126.0
-Mvowz_0xp7GhYiouWfT,3.04816,47.0,21.7,1644787136.0
-Mvox141KMmKyiSfXg7L,3.04816,47.0,21.6,1644787146.0
-Mvox3SVG2hCQiAqHvNp,3.13146,47.0,21.6,1644787156.0
-Mvox5tgOAOiotOyTaXe,3.11942,47.0,21.6,1644787166.0
-Mvox8KxjtqkE4m4u-sZ,3.04816,47.0,21.6,1644787176.0
-MvoxAmUFI0swKJwPhn8,3.10145,47.0,21.6,1644787186.0
-MvoxDDc7waKIhEWQzDM,3.05404,47.0,21.6,1644787196.0
-MvoxFltZDB5WANPkHcv,2.54381,47.0,21.6,1644787206.0
-MvoxIK_k2xbP2w7198f,3.10743,47.0,21.7,1644787216.0
-MvoxKYIFHbs80vYMN-M,3.0954800000000002,47.0,21.6,1644787226.0
-MvoxMzgMV5yWOZO1WQq,3.0954800000000002,47.0,21.6,1644787236.0
-MvoxPQo4NEJtQPuGA5D,3.0954800000000002,47.0,21.6,1644787246.0
-MvoxRrwtXB_1YenJAjs,3.03061,47.0,21.6,1644787256.0
-MvoxUQNMc5JinnI0rzq,2.99003,47.0,21.6,1644787266.0
-MvoxWkjYQYuqWB511QE,3.0954800000000002,47.0,21.6,1644787275.0
-MvoxZBrKjNBZlfg6zli,3.10145,47.0,21.6,1644787285.0
-Mvoxad5bZ8dDVy8-Q20,3.0954800000000002,47.0,21.6,1644787295.0
-Mvoxd4KqeDssT6YLe05,3.10145,47.0,21.6,1644787305.0
-MvoxfWnTSTFKuziHWL-,3.03061,47.0,21.6,1644787315.0
-Mvoxhy27mrv3RkCrBjj,3.0954800000000002,47.0,21.6,1644787325.0
-MvoxkVF7XigP2hEk-eI,2.93868,47.0,21.6,1644787336.0
